precinct,office,party_detailed,party_simplified,mode,votes,county_name,county_fips,jurisdiction_name,jurisdiction_fips,candidate,district,dataverse,year,stage,state,special,writein,state_po,state_fips,state_cen,state_ic,date,magnitude
04-01,STATE SENATE,REPUBLICAN,REPUBLICAN,TOTAL,934,SUSSEX,10005,SUSSEX,10005,KIM HOEY STEVENSON,006,STATE,2024,GEN,DELAWARE,FALSE,FALSE,DE,10,51,11,2024-11-05,1
14-01,STATE SENATE,DEMOCRAT,DEMOCRAT,TOTAL,850,SUSSEX,10005,SUSSEX,10005,RUSS HUXTABLE,006,STATE,2024,GEN,DELAWARE,FALSE,FALSE,DE,10,51,11,2024-11-05,1
14-01,STATE SENATE,REPUBLICAN,REPUBLICAN,TOTAL,733,SUSSEX,10005,SUSSEX,10005,KIM HOEY STEVENSON,006,STATE,2024,GEN,DELAWARE,FALSE,FALSE,DE,10,51,11,2024-11-05,1
14-02,STATE SENATE,DEMOCRAT,DEMOCRAT,TOTAL,1015,SUSSEX,10005,SUSSEX,10005,RUSS HUXTABLE,006,STATE,2024,GEN,DELAWARE,FALSE,FALSE,DE,10,51,11,2024-11-05,1
14-02,STATE SENATE,REPUBLICAN,REPUBLICAN,TOTAL,872,SUSSEX,10005,SUSSEX,10005,KIM HOEY STEVENSON,006,STATE,2024,GEN,DELAWARE,FALSE,FALSE,DE,10,51,11,2024-11-05,1
14-03,STATE SENATE,DEMOCRAT,DEMOCRAT,TOTAL,1194,SUSSEX,10005,SUSSEX,10005,RUSS HUXTABLE,006,STATE,2024,GEN,DELAWARE,FALSE,FALSE,DE,10,51,11,2024-11-05,1
14-03,STATE SENATE,REPUBLICAN,REPUBLICAN,TOTAL,697,SUSSEX,10005,SUSSEX,10005,KIM HOEY STEVENSON,006,STATE,2024,GEN,DELAWARE,FALSE,FALSE,DE,10,51,11,2024-11-05,1
14-04,STATE SENATE,DEMOCRAT,DEMOCRAT,TOTAL,1582,SUSSEX,10005,SUSSEX,10005,RUSS HUXTABLE,006,STATE,2024,GEN,DELAWARE,FALSE,FALSE,DE,10,51,11,2024-11-05,1
14-04,STATE SENATE,REPUBLICAN,REPUBLICAN,TOTAL,1134,SUSSEX,10005,SUSSEX,10005,KIM HOEY STEVENSON,006,STATE,2024,GEN,DELAWARE,FALSE,FALSE,DE,10,51,11,2024-11-05,1
14-05,STATE SENATE,DEMOCRAT,DEMOCRAT,TOTAL,889,SUSSEX,10005,SUSSEX,10005,RUSS HUXTABLE,006,STATE,2024,GEN,DELAWARE,FALSE,FALSE,DE,10,51,11,2024-11-05,1
14-05,STATE SENATE,REPUBLICAN,REPUBLICAN,TOTAL,570,SUSSEX,10005,SUSSEX,10005,KIM HOEY STEVENSON,006,STATE,2024,GEN,DELAWARE,FALSE,FALSE,DE,10,51,11,2024-11-05,1
14-06,STATE SENATE,DEMOCRAT,DEMOCRAT,TOTAL,917,SUSSEX,10005,SUSSEX,10005,RUSS HUXTABLE,006,STATE,2024,GEN,DELAWARE,FALSE,FALSE,DE,10,51,11,2024-11-05,1
14-06,STATE SENATE,REPUBLICAN,REPUBLICAN,TOTAL,671,SUSSEX,10005,SUSSEX,10005,KIM HOEY STEVENSON,006,STATE,2024,GEN,DELAWARE,FALSE,FALSE,DE,10,51,11,2024-11-05,1
14-07,STATE SENATE,DEMOCRAT,DEMOCRAT,TOTAL,513,SUSSEX,10005,SUSSEX,10005,RUSS HUXTABLE,006,STATE,2024,GEN,DELAWARE,FALSE,FALSE,DE,10,51,11,2024-11-05,1
14-07,STATE SENATE,REPUBLICAN,REPUBLICAN,TOTAL,334,SUSSEX,10005,SUSSEX,10005,KIM HOEY STEVENSON,006,STATE,2024,GEN,DELAWARE,FALSE,FALSE,DE,10,51,11,2024-11-05,1
14-08,STATE SENATE,DEMOCRAT,DEMOCRAT,TOTAL,1288,SUSSEX,10005,SUSSEX,10005,RUSS HUXTABLE,006,STATE,2024,GEN,DELAWARE,FALSE,FALSE,DE,10,51,11,2024-11-05,1
14-08,STATE SENATE,REPUBLICAN,REPUBLICAN,TOTAL,1012,SUSSEX,10005,SUSSEX,10005,KIM HOEY STEVENSON,006,STATE,2024,GEN,DELAWARE,FALSE,FALSE,DE,10,51,11,2024-11-05,1
14-09,STATE SENATE,DEMOCRAT,DEMOCRAT,TOTAL,1075,SUSSEX,10005,SUSSEX,10005,RUSS HUXTABLE,006,STATE,2024,GEN,DELAWARE,FALSE,FALSE,DE,10,51,11,2024-11-05,1
14-09,STATE SENATE,REPUBLICAN,REPUBLICAN,TOTAL,707,SUSSEX,10005,SUSSEX,10005,KIM HOEY STEVENSON,006,STATE,2024,GEN,DELAWARE,FALSE,FALSE,DE,10,51,11,2024-11-05,1
14-10,STATE SENATE,DEMOCRAT,DEMOCRAT,TOTAL,602,SUSSEX,10005,SUSSEX,10005,RUSS HUXTABLE,006,STATE,2024,GEN,DELAWARE,FALSE,FALSE,DE,10,51,11,2024-11-05,1
14-10,STATE SENATE,REPUBLICAN,REPUBLICAN,TOTAL,428,SUSSEX,10005,SUSSEX,10005,KIM HOEY STEVENSON,006,STATE,2024,GEN,DELAWARE,FALSE,FALSE,DE,10,51,11,2024-11-05,1
14-11,STATE SENATE,DEMOCRAT,DEMOCRAT,TOTAL,300,SUSSEX,10005,SUSSEX,10005,RUSS HUXTABLE,006,STATE,2024,GEN,DELAWARE,FALSE,FALSE,DE,10,51,11,2024-11-05,1
14-11,STATE SENATE,REPUBLICAN,REPUBLICAN,TOTAL,212,SUSSEX,10005,SUSSEX,10005,KIM HOEY STEVENSON,006,STATE,2024,GEN,DELAWARE,FALSE,FALSE,DE,10,51,11,2024-11-05,1
20-01,STATE SENATE,DEMOCRAT,DEMOCRAT,TOTAL,666,SUSSEX,10005,SUSSEX,10005,RUSS HUXTABLE,006,STATE,2024,GEN,DELAWARE,FALSE,FALSE,DE,10,51,11,2024-11-05,1
20-01,STATE SENATE,REPUBLICAN,REPUBLICAN,TOTAL,558,SUSSEX,10005,SUSSEX,10005,KIM HOEY STEVENSON,006,STATE,2024,GEN,DELAWARE,FALSE,FALSE,DE,10,51,11,2024-11-05,1
20-02,STATE SENATE,DEMOCRAT,DEMOCRAT,TOTAL,886,SUSSEX,10005,SUSSEX,10005,RUSS HUXTABLE,006,STATE,2024,GEN,DELAWARE,FALSE,FALSE,DE,10,51,11,2024-11-05,1
20-02,STATE SENATE,REPUBLICAN,REPUBLICAN,TOTAL,762,SUSSEX,10005,SUSSEX,10005,KIM HOEY STEVENSON,006,STATE,2024,GEN,DELAWARE,FALSE,FALSE,DE,10,51,11,2024-11-05,1
20-03,STATE SENATE,DEMOCRAT,DEMOCRAT,TOTAL,854,SUSSEX,10005,SUSSEX,10005,RUSS HUXTABLE,006,STATE,2024,GEN,DELAWARE,FALSE,FALSE,DE,10,51,11,2024-11-05,1
20-03,STATE SENATE,REPUBLICAN,REPUBLICAN,TOTAL,969,SUSSEX,10005,SUSSEX,10005,KIM HOEY STEVENSON,006,STATE,2024,GEN,DELAWARE,FALSE,FALSE,DE,10,51,11,2024-11-05,1
20-04,STATE SENATE,DEMOCRAT,DEMOCRAT,TOTAL,396,SUSSEX,10005,SUSSEX,10005,RUSS HUXTABLE,006,STATE,2024,GEN,DELAWARE,FALSE,FALSE,DE,10,51,11,2024-11-05,1
20-04,STATE SENATE,REPUBLICAN,REPUBLICAN,TOTAL,490,SUSSEX,10005,SUSSEX,10005,KIM HOEY STEVENSON,006,STATE,2024,GEN,DELAWARE,FALSE,FALSE,DE,10,51,11,2024-11-05,1
20-05,STATE SENATE,DEMOCRAT,DEMOCRAT,TOTAL,1160,SUSSEX,10005,SUSSEX,10005,RUSS HUXTABLE,006,STATE,2024,GEN,DELAWARE,FALSE,FALSE,DE,10,51,11,2024-11-05,1
20-05,STATE SENATE,REPUBLICAN,REPUBLICAN,TOTAL,1011,SUSSEX,10005,SUSSEX,10005,KIM HOEY STEVENSON,006,STATE,2024,GEN,DELAWARE,FALSE,FALSE,DE,10,51,11,2024-11-05,1
20-06,STATE SENATE,DEMOCRAT,DEMOCRAT,TOTAL,308,SUSSEX,10005,SUSSEX,10005,RUSS HUXTABLE,006,STATE,2024,GEN,DELAWARE,FALSE,FALSE,DE,10,51,11,2024-11-05,1
20-06,STATE SENATE,REPUBLICAN,REPUBLICAN,TOTAL,406,SUSSEX,10005,SUSSEX,10005,KIM HOEY STEVENSON,006,STATE,2024,GEN,DELAWARE,FALSE,FALSE,DE,10,51,11,2024-11-05,1
20-07,STATE SENATE,DEMOCRAT,DEMOCRAT,TOTAL,1052,SUSSEX,10005,SUSSEX,10005,RUSS HUXTABLE,006,STATE,2024,GEN,DELAWARE,FALSE,FALSE,DE,10,51,11,2024-11-05,1
20-07,STATE SENATE,REPUBLICAN,REPUBLICAN,TOTAL,522,SUSSEX,10005,SUSSEX,10005,KIM HOEY STEVENSON,006,STATE,2024,GEN,DELAWARE,FALSE,FALSE,DE,10,51,11,2024-11-05,1
20-08,STATE SENATE,DEMOCRAT,DEMOCRAT,TOTAL,1041,SUSSEX,10005,SUSSEX,10005,RUSS HUXTABLE,006,STATE,2024,GEN,DELAWARE,FALSE,FALSE,DE,10,51,11,2024-11-05,1
20-08,STATE SENATE,REPUBLICAN,REPUBLICAN,TOTAL,939,SUSSEX,10005,SUSSEX,10005,KIM HOEY STEVENSON,006,STATE,2024,GEN,DELAWARE,FALSE,FALSE,DE,10,51,11,2024-11-05,1
20-09,STATE SENATE,DEMOCRAT,DEMOCRAT,TOTAL,868,SUSSEX,10005,SUSSEX,10005,RUSS HUXTABLE,006,STATE,2024,GEN,DELAWARE,FALSE,FALSE,DE,10,51,11,2024-11-05,1
20-09,STATE SENATE,REPUBLICAN,REPUBLICAN,TOTAL,1109,SUSSEX,10005,SUSSEX,10005,KIM HOEY STEVENSON,006,STATE,2024,GEN,DELAWARE,FALSE,FALSE,DE,10,51,11,2024-11-05,1
20-12,STATE SENATE,DEMOCRAT,DEMOCRAT,TOTAL,645,SUSSEX,10005,SUSSEX,10005,RUSS HUXTABLE,006,STATE,2024,GEN,DELAWARE,FALSE,FALSE,DE,10,51,11,2024-11-05,1
20-12,STATE SENATE,REPUBLICAN,REPUBLICAN,TOTAL,524,SUSSEX,10005,SUSSEX,10005,KIM HOEY STEVENSON,006,STATE,2024,GEN,DELAWARE,FALSE,FALSE,DE,10,51,11,2024-11-05,1
20-13,STATE SENATE,DEMOCRAT,DEMOCRAT,TOTAL,357,SUSSEX,10005,SUSSEX,10005,RUSS HUXTABLE,006,STATE,2024,GEN,DELAWARE,FALSE,FALSE,DE,10,51,11,2024-11-05,1
20-13,STATE SENATE,REPUBLICAN,REPUBLICAN,TOTAL,254,SUSSEX,10005,SUSSEX,10005,KIM HOEY STEVENSON,006,STATE,2024,GEN,DELAWARE,FALSE,FALSE,DE,10,51,11,2024-11-05,1
36-07,STATE SENATE,DEMOCRAT,DEMOCRAT,TOTAL,353,SUSSEX,10005,SUSSEX,10005,RUSS HUXTABLE,006,STATE,2024,GEN,DELAWARE,FALSE,FALSE,DE,10,51,11,2024-11-05,1
36-07,STATE SENATE,REPUBLICAN,REPUBLICAN,TOTAL,401,SUSSEX,10005,SUSSEX,10005,KIM HOEY STEVENSON,006,STATE,2024,GEN,DELAWARE,FALSE,FALSE,DE,10,51,11,2024-11-05,1
36-08,STATE SENATE,DEMOCRAT,DEMOCRAT,TOTAL,333,SUSSEX,10005,SUSSEX,10005,RUSS HUXTABLE,006,STATE,2024,GEN,DELAWARE,FALSE,FALSE,DE,10,51,11,2024-11-05,1
36-08,STATE SENATE,REPUBLICAN,REPUBLICAN,TOTAL,543,SUSSEX,10005,SUSSEX,10005,KIM HOEY STEVENSON,006,STATE,2024,GEN,DELAWARE,FALSE,FALSE,DE,10,51,11,2024-11-05,1
37-09,STATE SENATE,DEMOCRAT,DEMOCRAT,TOTAL,159,SUSSEX,10005,SUSSEX,10005,RUSS HUXTABLE,006,STATE,2024,GEN,DELAWARE,FALSE,FALSE,DE,10,51,11,2024-11-05,1
37-09,STATE SENATE,REPUBLICAN,REPUBLICAN,TOTAL,184,SUSSEX,10005,SUSSEX,10005,KIM HOEY STEVENSON,006,STATE,2024,GEN,DELAWARE,FALSE,FALSE,DE,10,51,11,2024-11-05,1
04-01,STATE HOUSE,DEMOCRAT,DEMOCRAT,TOTAL,852,SUSSEX,10005,SUSSEX,10005,GREGG LINDNER,004,STATE,2024,GEN,DELAWARE,FALSE,FALSE,DE,10,51,11,2024-11-05,1
04-01,STATE HOUSE,REPUBLICAN,REPUBLICAN,TOTAL,991,SUSSEX,10005,SUSSEX,10005,JEFF HILOVSKY,004,STATE,2024,GEN,DELAWARE,FALSE,FALSE,DE,10,51,11,2024-11-05,1
04-02,STATE HOUSE,DEMOCRAT,DEMOCRAT,TOTAL,754,SUSSEX,10005,SUSSEX,10005,GREGG LINDNER,004,STATE,2024,GEN,DELAWARE,FALSE,FALSE,DE,10,51,11,2024-11-05,1
04-02,STATE HOUSE,REPUBLICAN,REPUBLICAN,TOTAL,868,SUSSEX,10005,SUSSEX,10005,JEFF HILOVSKY,004,STATE,2024,GEN,DELAWARE,FALSE,FALSE,DE,10,51,11,2024-11-05,1
04-03,STATE HOUSE,DEMOCRAT,DEMOCRAT,TOTAL,639,SUSSEX,10005,SUSSEX,10005,GREGG LINDNER,004,STATE,2024,GEN,DELAWARE,FALSE,FALSE,DE,10,51,11,2024-11-05,1
04-03,STATE HOUSE,REPUBLICAN,REPUBLICAN,TOTAL,790,SUSSEX,10005,SUSSEX,10005,JEFF HILOVSKY,004,STATE,2024,GEN,DELAWARE,FALSE,FALSE,DE,10,51,11,2024-11-05,1
04-04,STATE HOUSE,DEMOCRAT,DEMOCRAT,TOTAL,1671,SUSSEX,10005,SUSSEX,10005,GREGG LINDNER,004,STATE,2024,GEN,DELAWARE,FALSE,FALSE,DE,10,51,11,2024-11-05,1
04-04,STATE HOUSE,REPUBLICAN,REPUBLICAN,TOTAL,2052,SUSSEX,10005,SUSSEX,10005,JEFF HILOVSKY,004,STATE,2024,GEN,DELAWARE,FALSE,FALSE,DE,10,51,11,2024-11-05,1
04-05,STATE HOUSE,DEMOCRAT,DEMOCRAT,TOTAL,530,SUSSEX,10005,SUSSEX,10005,GREGG LINDNER,004,STATE,2024,GEN,DELAWARE,FALSE,FALSE,DE,10,51,11,2024-11-05,1
04-05,STATE HOUSE,REPUBLICAN,REPUBLICAN,TOTAL,1118,SUSSEX,10005,SUSSEX,10005,JEFF HILOVSKY,004,STATE,2024,GEN,DELAWARE,FALSE,FALSE,DE,10,51,11,2024-11-05,1
04-06,STATE HOUSE,DEMOCRAT,DEMOCRAT,TOTAL,443,SUSSEX,10005,SUSSEX,10005,GREGG LINDNER,004,STATE,2024,GEN,DELAWARE,FALSE,FALSE,DE,10,51,11,2024-11-05,1
04-06,STATE HOUSE,REPUBLICAN,REPUBLICAN,TOTAL,830,SUSSEX,10005,SUSSEX,10005,JEFF HILOVSKY,004,STATE,2024,GEN,DELAWARE,FALSE,FALSE,DE,10,51,11,2024-11-05,1
04-07,STATE HOUSE,DEMOCRAT,DEMOCRAT,TOTAL,337,SUSSEX,10005,SUSSEX,10005,GREGG LINDNER,004,STATE,2024,GEN,DELAWARE,FALSE,FALSE,DE,10,51,11,2024-11-05,1
04-07,STATE HOUSE,REPUBLICAN,REPUBLICAN,TOTAL,623,SUSSEX,10005,SUSSEX,10005,JEFF HILOVSKY,004,STATE,2024,GEN,DELAWARE,FALSE,FALSE,DE,10,51,11,2024-11-05,1
04-08,STATE HOUSE,DEMOCRAT,DEMOCRAT,TOTAL,596,SUSSEX,10005,SUSSEX,10005,GREGG LINDNER,004,STATE,2024,GEN,DELAWARE,FALSE,FALSE,DE,10,51,11,2024-11-05,1
04-08,STATE HOUSE,REPUBLICAN,REPUBLICAN,TOTAL,808,SUSSEX,10005,SUSSEX,10005,JEFF HILOVSKY,004,STATE,2024,GEN,DELAWARE,FALSE,FALSE,DE,10,51,11,2024-11-05,1
04-09,STATE HOUSE,DEMOCRAT,DEMOCRAT,TOTAL,768,SUSSEX,10005,SUSSEX,10005,GREGG LINDNER,004,STATE,2024,GEN,DELAWARE,FALSE,FALSE,DE,10,51,11,2024-11-05,1
04-09,STATE HOUSE,REPUBLICAN,REPUBLICAN,TOTAL,1066,SUSSEX,10005,SUSSEX,10005,JEFF HILOVSKY,004,STATE,2024,GEN,DELAWARE,FALSE,FALSE,DE,10,51,11,2024-11-05,1
04-10,STATE HOUSE,DEMOCRAT,DEMOCRAT,TOTAL,296,SUSSEX,10005,SUSSEX,10005,GREGG LINDNER,004,STATE,2024,GEN,DELAWARE,FALSE,FALSE,DE,10,51,11,2024-11-05,1
04-10,STATE HOUSE,REPUBLICAN,REPUBLICAN,TOTAL,425,SUSSEX,10005,SUSSEX,10005,JEFF HILOVSKY,004,STATE,2024,GEN,DELAWARE,FALSE,FALSE,DE,10,51,11,2024-11-05,1
04-11,STATE HOUSE,DEMOCRAT,DEMOCRAT,TOTAL,209,SUSSEX,10005,SUSSEX,10005,GREGG LINDNER,004,STATE,2024,GEN,DELAWARE,FALSE,FALSE,DE,10,51,11,2024-11-05,1
04-11,STATE HOUSE,REPUBLICAN,REPUBLICAN,TOTAL,296,SUSSEX,10005,SUSSEX,10005,JEFF HILOVSKY,004,STATE,2024,GEN,DELAWARE,FALSE,FALSE,DE,10,51,11,2024-11-05,1
04-12,STATE HOUSE,DEMOCRAT,DEMOCRAT,TOTAL,535,SUSSEX,10005,SUSSEX,10005,GREGG LINDNER,004,STATE,2024,GEN,DELAWARE,FALSE,FALSE,DE,10,51,11,2024-11-05,1
04-12,STATE HOUSE,REPUBLICAN,REPUBLICAN,TOTAL,666,SUSSEX,10005,SUSSEX,10005,JEFF HILOVSKY,004,STATE,2024,GEN,DELAWARE,FALSE,FALSE,DE,10,51,11,2024-11-05,1
09-01,NEWCASTLE COUNTY COUNCIL,DEMOCRAT,DEMOCRAT,TOTAL,761,NEW CASTLE,10003,NEW CASTLE,10003,KEVIN CANECO,012,LOCAL,2024,GEN,DELAWARE,FALSE,FALSE,DE,10,51,11,2024-11-05,1
09-02,NEWCASTLE COUNTY COUNCIL,DEMOCRAT,DEMOCRAT,TOTAL,1096,NEW CASTLE,10003,NEW CASTLE,10003,KEVIN CANECO,012,LOCAL,2024,GEN,DELAWARE,FALSE,FALSE,DE,10,51,11,2024-11-05,1
09-03,NEWCASTLE COUNTY COUNCIL,DEMOCRAT,DEMOCRAT,TOTAL,1233,NEW CASTLE,10003,NEW CASTLE,10003,KEVIN CANECO,012,LOCAL,2024,GEN,DELAWARE,FALSE,FALSE,DE,10,51,11,2024-11-05,1
09-04,NEWCASTLE COUNTY COUNCIL,DEMOCRAT,DEMOCRAT,TOTAL,428,NEW CASTLE,10003,NEW CASTLE,10003,KEVIN CANECO,012,LOCAL,2024,GEN,DELAWARE,FALSE,FALSE,DE,10,51,11,2024-11-05,1
09-05,NEWCASTLE COUNTY COUNCIL,DEMOCRAT,DEMOCRAT,TOTAL,1095,NEW CASTLE,10003,NEW CASTLE,10003,KEVIN CANECO,012,LOCAL,2024,GEN,DELAWARE,FALSE,FALSE,DE,10,51,11,2024-11-05,1
09-07,NEWCASTLE COUNTY COUNCIL,DEMOCRAT,DEMOCRAT,TOTAL,15,NEW CASTLE,10003,NEW CASTLE,10003,KEVIN CANECO,012,LOCAL,2024,GEN,DELAWARE,FALSE,FALSE,DE,10,51,11,2024-11-05,1
09-08,NEWCASTLE COUNTY COUNCIL,DEMOCRAT,DEMOCRAT,TOTAL,562,NEW CASTLE,10003,NEW CASTLE,10003,KEVIN CANECO,012,LOCAL,2024,GEN,DELAWARE,FALSE,FALSE,DE,10,51,11,2024-11-05,1
09-10,NEWCASTLE COUNTY COUNCIL,DEMOCRAT,DEMOCRAT,TOTAL,1102,NEW CASTLE,10003,NEW CASTLE,10003,KEVIN CANECO,012,LOCAL,2024,GEN,DELAWARE,FALSE,FALSE,DE,10,51,11,2024-11-05,1
09-11,NEWCASTLE COUNTY COUNCIL,DEMOCRAT,DEMOCRAT,TOTAL,1191,NEW CASTLE,10003,NEW CASTLE,10003,KEVIN CANECO,012,LOCAL,2024,GEN,DELAWARE,FALSE,FALSE,DE,10,51,11,2024-11-05,1
09-13,NEWCASTLE COUNTY COUNCIL,DEMOCRAT,DEMOCRAT,TOTAL,1703,NEW CASTLE,10003,NEW CASTLE,10003,KEVIN CANECO,012,LOCAL,2024,GEN,DELAWARE,FALSE,FALSE,DE,10,51,11,2024-11-05,1
15-01,NEWCASTLE COUNTY COUNCIL,DEMOCRAT,DEMOCRAT,TOTAL,507,NEW CASTLE,10003,NEW CASTLE,10003,KEVIN CANECO,012,LOCAL,2024,GEN,DELAWARE,FALSE,FALSE,DE,10,51,11,2024-11-05,1
15-02,NEWCASTLE COUNTY COUNCIL,DEMOCRAT,DEMOCRAT,TOTAL,684,NEW CASTLE,10003,NEW CASTLE,10003,KEVIN CANECO,012,LOCAL,2024,GEN,DELAWARE,FALSE,FALSE,DE,10,51,11,2024-11-05,1
15-03,NEWCASTLE COUNTY COUNCIL,DEMOCRAT,DEMOCRAT,TOTAL,1294,NEW CASTLE,10003,NEW CASTLE,10003,KEVIN CANECO,012,LOCAL,2024,GEN,DELAWARE,FALSE,FALSE,DE,10,51,11,2024-11-05,1
15-05,NEWCASTLE COUNTY COUNCIL,DEMOCRAT,DEMOCRAT,TOTAL,502,NEW CASTLE,10003,NEW CASTLE,10003,KEVIN CANECO,012,LOCAL,2024,GEN,DELAWARE,FALSE,FALSE,DE,10,51,11,2024-11-05,1
15-07,NEWCASTLE COUNTY COUNCIL,DEMOCRAT,DEMOCRAT,TOTAL,881,NEW CASTLE,10003,NEW CASTLE,10003,KEVIN CANECO,012,LOCAL,2024,GEN,DELAWARE,FALSE,FALSE,DE,10,51,11,2024-11-05,1
15-08,NEWCASTLE COUNTY COUNCIL,DEMOCRAT,DEMOCRAT,TOTAL,352,NEW CASTLE,10003,NEW CASTLE,10003,KEVIN CANECO,012,LOCAL,2024,GEN,DELAWARE,FALSE,FALSE,DE,10,51,11,2024-11-05,1
15-11,NEWCASTLE COUNTY COUNCIL,DEMOCRAT,DEMOCRAT,TOTAL,1386,NEW CASTLE,10003,NEW CASTLE,10003,KEVIN CANECO,012,LOCAL,2024,GEN,DELAWARE,FALSE,FALSE,DE,10,51,11,2024-11-05,1
16-09,NEWCASTLE COUNTY COUNCIL,DEMOCRAT,DEMOCRAT,TOTAL,575,NEW CASTLE,10003,NEW CASTLE,10003,KEVIN CANECO,012,LOCAL,2024,GEN,DELAWARE,FALSE,FALSE,DE,10,51,11,2024-11-05,1
16-10,NEWCASTLE COUNTY COUNCIL,DEMOCRAT,DEMOCRAT,TOTAL,58,NEW CASTLE,10003,NEW CASTLE,10003,KEVIN CANECO,012,LOCAL,2024,GEN,DELAWARE,FALSE,FALSE,DE,10,51,11,2024-11-05,1
16-12,NEWCASTLE COUNTY COUNCIL,DEMOCRAT,DEMOCRAT,TOTAL,566,NEW CASTLE,10003,NEW CASTLE,10003,KEVIN CANECO,012,LOCAL,2024,GEN,DELAWARE,FALSE,FALSE,DE,10,51,11,2024-11-05,1
17-01,NEWCASTLE COUNTY COUNCIL,DEMOCRAT,DEMOCRAT,TOTAL,585,NEW CASTLE,10003,NEW CASTLE,10003,KEVIN CANECO,012,LOCAL,2024,GEN,DELAWARE,FALSE,FALSE,DE,10,51,11,2024-11-05,1
17-02,NEWCASTLE COUNTY COUNCIL,DEMOCRAT,DEMOCRAT,TOTAL,1454,NEW CASTLE,10003,NEW CASTLE,10003,KEVIN CANECO,012,LOCAL,2024,GEN,DELAWARE,FALSE,FALSE,DE,10,51,11,2024-11-05,1
17-03,NEWCASTLE COUNTY COUNCIL,DEMOCRAT,DEMOCRAT,TOTAL,1071,NEW CASTLE,10003,NEW CASTLE,10003,KEVIN CANECO,012,LOCAL,2024,GEN,DELAWARE,FALSE,FALSE,DE,10,51,11,2024-11-05,1
17-04,NEWCASTLE COUNTY COUNCIL,DEMOCRAT,DEMOCRAT,TOTAL,473,NEW CASTLE,10003,NEW CASTLE,10003,KEVIN CANECO,012,LOCAL,2024,GEN,DELAWARE,FALSE,FALSE,DE,10,51,11,2024-11-05,1
31-01,STATE HOUSE,DEMOCRAT,DEMOCRAT,TOTAL,854,KENT,10001,KENT,10001,SEAN M LYNN,031,STATE,2024,GEN,DELAWARE,FALSE,FALSE,DE,10,51,11,2024-11-05,1
31-02,STATE HOUSE,DEMOCRAT,DEMOCRAT,TOTAL,759,KENT,10001,KENT,10001,SEAN M LYNN,031,STATE,2024,GEN,DELAWARE,FALSE,FALSE,DE,10,51,11,2024-11-05,1
31-03,STATE HOUSE,DEMOCRAT,DEMOCRAT,TOTAL,803,KENT,10001,KENT,10001,SEAN M LYNN,031,STATE,2024,GEN,DELAWARE,FALSE,FALSE,DE,10,51,11,2024-11-05,1
31-04,STATE HOUSE,DEMOCRAT,DEMOCRAT,TOTAL,836,KENT,10001,KENT,10001,SEAN M LYNN,031,STATE,2024,GEN,DELAWARE,FALSE,FALSE,DE,10,51,11,2024-11-05,1
31-05,STATE HOUSE,DEMOCRAT,DEMOCRAT,TOTAL,941,KENT,10001,KENT,10001,SEAN M LYNN,031,STATE,2024,GEN,DELAWARE,FALSE,FALSE,DE,10,51,11,2024-11-05,1
31-06,STATE HOUSE,DEMOCRAT,DEMOCRAT,TOTAL,961,KENT,10001,KENT,10001,SEAN M LYNN,031,STATE,2024,GEN,DELAWARE,FALSE,FALSE,DE,10,51,11,2024-11-05,1
31-07,STATE HOUSE,DEMOCRAT,DEMOCRAT,TOTAL,422,KENT,10001,KENT,10001,SEAN M LYNN,031,STATE,2024,GEN,DELAWARE,FALSE,FALSE,DE,10,51,11,2024-11-05,1
31-08,STATE HOUSE,DEMOCRAT,DEMOCRAT,TOTAL,492,KENT,10001,KENT,10001,SEAN M LYNN,031,STATE,2024,GEN,DELAWARE,FALSE,FALSE,DE,10,51,11,2024-11-05,1
31-09,STATE HOUSE,DEMOCRAT,DEMOCRAT,TOTAL,444,KENT,10001,KENT,10001,SEAN M LYNN,031,STATE,2024,GEN,DELAWARE,FALSE,FALSE,DE,10,51,11,2024-11-05,1
31-10,STATE HOUSE,DEMOCRAT,DEMOCRAT,TOTAL,597,KENT,10001,KENT,10001,SEAN M LYNN,031,STATE,2024,GEN,DELAWARE,FALSE,FALSE,DE,10,51,11,2024-11-05,1
01-01,NEWCASTLE COUNTY COUNTY COUNCIL PRESIDENT,DEMOCRAT,DEMOCRAT,TOTAL,749,NEW CASTLE,10003,NEW CASTLE,10003,MONIQUE JOHNS,,LOCAL,2024,GEN,DELAWARE,FALSE,FALSE,DE,10,51,11,2024-11-05,1
01-01,NEWCASTLE COUNTY COUNTY COUNCIL PRESIDENT,REPUBLICAN,REPUBLICAN,TOTAL,68,NEW CASTLE,10003,NEW CASTLE,10003,MELISSA S BRAYMAN,,LOCAL,2024,GEN,DELAWARE,FALSE,FALSE,DE,10,51,11,2024-11-05,1
01-02,NEWCASTLE COUNTY COUNTY COUNCIL PRESIDENT,DEMOCRAT,DEMOCRAT,TOTAL,863,NEW CASTLE,10003,NEW CASTLE,10003,MONIQUE JOHNS,,LOCAL,2024,GEN,DELAWARE,FALSE,FALSE,DE,10,51,11,2024-11-05,1
01-02,NEWCASTLE COUNTY COUNTY COUNCIL PRESIDENT,REPUBLICAN,REPUBLICAN,TOTAL,89,NEW CASTLE,10003,NEW CASTLE,10003,MELISSA S BRAYMAN,,LOCAL,2024,GEN,DELAWARE,FALSE,FALSE,DE,10,51,11,2024-11-05,1
